country,stateprovince,county,collectioncode,catalognumber,locality,scientificname,decimallatitude,decimallongitude,daycollected,monthcollected,yearcollected
Brasil,Tocantins,Dianópolis,MZUSP,84051.0,"Rio Peixinho, bacia do rio Manuel Alvez, próximo ao mun. Rio da Conceição",Characidium sp.,-11.369445,-46.921665,02,08,2002
Brasil,Sao Paulo,Iporanga,MZUSP,71002.0,"Rio do Carmo, prox. da Base do Carmo, PE.Intervales.",Characidium sp.,-24.306944,-48.414444,06,08,2001
Brasil,Mato Grosso,Diamantino,MZUSP,45327.0,"Riacho Monjolinho (riacho 2) afluente do rio Preto, na estrada para Sao Francisco",Characidium sp.,-14.333333,-56.366665,24,10,1992
Brasil,Amazonas,NA,MZUSP,20030.0,"Igarapé do rio Içapó, na foz do rio Jutaí, 22-23.x.1968",Characidium sp.,-2.9333334,-66.800003,NA,NA,NA
Brasil,São Paulo,Luis Antônio,MZUSP,42637.0,"Lagoa do Infernão, estação Ecológica do Jataí.",Characidium sp.,-21.566668,-47.716667,NA,NA,NA
Brasil,São Paulo,Tapiraí,MZUSP,79499.0,"Rio Verde, localidade de Piúva, na estrada do Rio Verde",Characidium sp.,-23.970556,-47.541943,27,06,2002
Brasil,São Paulo,Tapiraí,MZUSP,79503.0,"Rio Verde, localidade de Piúva, na estrada do Rio Verde",Characidium sp.,-23.970556,-47.541943,27,06,2002
Brasil,Amazonas,NA,MZUSP,39912.0,"Rio Solimões, próximo da ilha Baruruá, acima da boca do rio Jutaí",Characidium sp.,-2.7333333,-66.76667,15,10,1968
Brasil,São Paulo,Tapiraí,MZUSP,79500.0,"Rio Turvo, localidade de Fidêncio, sob a ponte na SP-79.",Characidium sp.,-23.893055,-47.507778,27,06,2002
Brasil,São Paulo,Iporanga,MZUSP,51932.0,"Rio Betari, na trilha do Betari.",Characidium sp.,-24.566668,-48.666668,19,11,1996
Brasil,Amazonas,Benjamin Constant,MZUSP,20046.0,"Igarapé-Açu, 7 km abaixo de Santo Antônio do Içá, margem esquerda do rio Solimões.",Characidium sp.,-4.4000001,-69.816666,20,10,1968
Brasil,Amazonas,Coari,MZUSP,39911.0,"Rio Solimões, ilha Sorubim, acima de Coari.",Characidium sp.,-3.9166667,-63.333332,29,09,1968
Brasil,São Paulo,Iporanga,MZUSP,51260.0,"Rio Betari, bairro da Serra.",Characidium sp.,-24.566668,-48.666668,19,11,1996
Brasil,São Paulo,Iporanga,MZUSP,83187.0,"Rio Betari, bairro da Serra. 24-29.x.1997",Characidium sp.,-24.566668,-48.666668,NA,NA,NA
Brasil,São Paulo,Pirassununga,MZUSP,19384.0,Lagoa do Scatolim.,Characidium sp.,-22,-47.416668,05,04,1962
Brasil,São Paulo,Pirassununga,MZUSP,19391.0,Lagoa de Scatolim,Characidium sp.,-22,-47.416668,30,06,1962
Brasil,Sao Paulo,Iporanga,MZUSP,71004.0,"Riacho Barra Grande, Base Barra Grande do PE. Intervales.",Characidium sp.,-24.293056,-48.368057,07,08,2001
Brasil,Amazonas,Careiro,MZUSP,39905.0,"Lago Miuá, acima de Codajás",Characidium sp.,-3.8499999,-60.066666,25,09,1968
Brasil,Mato Grosso do Sul,NA,MZUSP,19611.0,"Rio Paraná, em frente a Jupiá, 11-23.ix.1964",Characidium sp.,-20.25,-51.116665,NA,NA,NA
Brasil,São Paulo,Iporanga,MZUSP,54955.0,Rio Betari.,Characidium sp.,-24.58,-48.59,NA,NA,NA
Brasil,Sao Paulo,Iporanga,MZUSP,71013.0,"Rio do Carmo, prox. da Base do Carmo, PE.Intervales.",Characidium sp.,-24.306944,-48.414444,06,08,2001
Brasil,Goiás,Ilha do Bananal,MZUSP,43369.0,"Lago do Rufino,Parque Nacional do Araguaia, Ilha do Bananal.",Characidium sp.,-10.516666,-50.233334,15,06,1979
Brasil,Minas Gerais,Sarduá,MZUSP,75041.0,"Rio Tronqueiras, próximo ao córrego do Bananal.",Characidium sp.,0,0,08,12,2001
Brasil,Amazonas,NA,MZUSP,39918.0,"Igarapé da cachoeira, Cuiauá margem esquerda do Rio Içá.",Characidium sp.,0,0,18,10,1969
Brasil,São Paulo,Apiaí,MZUSP,53142.0,"Córrego Preto, nascente do Rio Teminina, km 27 da estr. Apiaí-Iporanga.",Characidium sp.,-24.516666,-48.833332,10,06,1998
Brasil,São Paulo,Ibiúna,MZUSP,78365.0,"Rio Bonito, afluente do Rio Juquiá na Cachoeira da Fumaça, na estrada de terra para Ibiúna, PE. Jurupará.",Characidium sp.,-23.957222,-47.264721,19,10,2001
Brasil,Sao Paulo,Iporanga,MZUSP,71005.0,"Riacho Barra Grande, Base Barra Grande do PE. Intervales.",Characidium sp.,-24.293056,-48.368057,07,08,2001
Brasil,Amazonas,Fonte Boa,MZUSP,39919.0,Igarapé número 1.,Characidium sp.,-2.5166667,-66.099998,25,10,1968
Brasil,São Paulo,Iguape,MZUSP,80070.0,"Rio Espraiado, Estação Ecológica Juréia-Itatins, próximo da ponte de madeira, descendo o barranco (pto 1)",Characidium sp.,-24.374166,-47.322498,08,10,2002
Brasil,Mato Grosso,V.B. da Santíssima Trindade,MZUSP,86962.0,"Córrego Longa Vida, Serra da Borda.",Characidium sp.,0,0,06,02,2005
Brasil,Amazonas,Japurá,MZUSP,75481.0,8-11.xi.77 - número de campo: 770991-771244,Characidium sp.,-1.3833333,-69.416664,NA,NA,NA
Brasil,Minas Gerais,Torreões,MZUSP,50847.0,"Córrego Jacutinga, afluente do rio do Peixe.",Characidium sp.,-21.833334,-43.583332,30,04,1996
Brasil,Amazonas,NA,MZUSP,77540.0,"(771626-1627) Rio Japurá em Limoeiro (96 peixes, arrastão no barranco)",Characidium sp.,0,0,23,11,1977
Brasil,Rio Grande do Sul,Itaqui,MZUSP,1905.0,"Rio Uruguai, Itaqui",Characidium sp.,-29.133333,-56.599998,NA,NA,NA
Brasil,Minas Gerais,Torreões,MZUSP,50845.0,"Córrego Fundão, afluente do rio do Peixe, próximo ao sítio do Sr. Cláudio.",Characidium sp.,-21.833334,-43.583332,01,05,1996
Brasil,Tocantins,Araguaçú,MZUSP,45230.0,"21-26.ii.1993:;Rio Agua Fria, faz. Praia Alta 2, 27 km norte de Araguaçú, estrada Araguaçú-Barreira do Piqui",Characidium sp.,-12.75,-49.916668,21,02,1993
Brasil,Tocantins,Araguaçú,MZUSP,52147.0,"06-12/07/97.Rio Água Fria, fazenda Praia Alta 2, estrada Araguaçú/Barreira do Piqui, 27 km ao norte de Araguaçú.",Characidium sp.,-12.716666,-49.916668,06,07,1997
Brasil,Goiás,São Domingos,MZUSP,55243.0,"Rio Angélica, zona de entrada da Lapa Angélica, Parque Estadual de Terra Ronca.",Characidium sp.,-13.516666,-46.383335,25,05,1999
Brasil,Goiás,Sta.Rita do Araguaia,MZUSP,51812.0,"Poça na margem do rio Babilônia, na BR-364, cerca de 7 km de Santa Rita do Araguaia.",Characidium sp.,-17.366667,-53.083332,29,03,1997
Brasil,Goiás,São Domingos,MZUSP,55228.0,"Rio São Bernardo, c. 500 m antes do sumidouro na Lapa São Bernardo, Parque Estadual de Terra Ronca.",Characidium sp.,-13.816667,-46.349998,21,05,1999
Brasil,Tocantins,Sandolândia,MZUSP,52230.0,"Lagoas marginais do rio Água Fria, estrada entre Sandolândia e a barra do rio Verde.",Characidium sp.,-12.533334,-49.916668,10,07,1997
Brasil,Goiás,São Domingos,MZUSP,55248.0,"Rio Angélica, zona de entrada e 200 metros do sumidouro na Lapa Angélica, Parque Estadual de Terra Ronca.",Characidium sp.,-13.516666,-46.383335,20,05,1999
Brasil,Minas Gerais,Torreões,MZUSP,50848.0,"Ribeirão do Pião, afluente do rio do Peixes, próximo à ponte.",Characidium sp.,-21.833334,-43.583332,29,04,1996
Brasil,Bahia,Livram. do Brumado,MZUSP,57527.0,"Rio Brumado (afl. Rio de Contas), próximo ao 'Balneário', abaixo do salto do Brumado.",Characidium sp.,-13.619445,-41.821388,16,12,1998
Brasil,São Paulo,Iporanga,MZUSP,53151.0,"Rio Teminina, próx. à ponte na guarita do acesso ao Núcleo Caboclos.",Characidium sp.,-24.583334,-48.599998,12,06,1998
Brasil,Mato Grosso,Corumbá,MZUSP,36434.0,"Fazenda Santa Branca, Nhecolândia.",Characidium sp.,-19.25,-57.033333,NA,NA,NA
Brasil,São Paulo,NA,MZUSP,1950.0,Ilha de São Sebastião,Characidium sp.,0,0,NA,NA,NA
Brasil,São Paulo,Sete Barras,MZUSP,84319.0,Riacho na estrada para fazenda Brasban.,Characidium sp.,-24.205278,-47.897499,31,03,2004
Brasil,Minas Gerais,Governador Valadares,MZUSP,75031.0,"Rio Tronqueiras, São José de Tronqueiras, próximo à divisa com Coroací.",Characidium sp.,-18.8511,-41.9494,09,12,2001
Brasil,Mato-Grosso,Nobres,MZUSP,87743.0,"Córrego Forquilha, afl. Rio Manso (acima do reservatório de Manso)",Characidium sp.,-14.749444,-56.127499,24,03,2001
Brasil,Minas Gerais,Conc. Mato Dentro,MZUSP,75308.0,"Rio Santo Antônio, Faz. das Campinas, entrada a esq. no km 158 da MG 010, próximo a ponte da rodovia que cruza o rio.",Characidium sp.,-19.082222,-43.431389,17,12,2001
Brasil,São Paulo,Pindamonhangaba,MZUSP,48584.0,"Riacho afluente do Ribeirão Grande, talhão 02, próximo à sede da Fazenda São Sebastião do Ribeirão Grande.",Characidium sp.,-22.933332,-45.466667,30,04,1995
Brasil,São Paulo,Pindamonhangaba,MZUSP,48585.0,"Riacho afluente do Ribeirão Grande, talhão 05,próximo à sede da Fazenda São Sebastião do Ribeirão Grande.",Characidium sp.,-22.933332,-45.466667,NA,NA,NA
Brasil,São Paulo,Iguape,MZUSP,80072.0,"Rio Espraiado, Estação Ecológica Juréia-Itatins, próximo da base da estação.(pto 3)",Characidium sp.,-24.365278,-47.308613,10,10,2002
Brasil,Sao Paulo,Guapiara,MZUSP,71006.0,"Riacho Pedra de Fogo, Base Pedra de Fogo, PE. Intervales.",Characidium sp.,-24.255556,-48.449444,07,08,2001
Brasil,Roraima,Boa Vista,MZUSP,20250.0,Rio Branco,Characidium sp.,2.8333333,-60.666668,09,02,1969
Brasil,Santa Catarina,Joinvile,MZUSP,28696.0,Rio da Prata,Characidium sp.,-26.450001,-48.849998,23,11,1984
Brasil,Bahia,Formosa do Rio Preto,MZUSP,83783.0,"Rio Preto, no povoado de Cacimbinhas, pela estrada da garganta (Dianópolis - Formosa do Rio Preto)",Characidium sp.,-11.141111,-46.066944,15,11,2002
Brasil,Bahia,Formosa do Rio Preto,MZUSP,84105.0,rio Preto na ponte da estrada BR-135 na cidade de Formosa do Rio Preto,Characidium sp.,-11.053889,-45.200832,07,08,2002
Brasil,São Paulo,Juquitiba,MZUSP,60084.0,"Córrego afl. do rio Juquiá, abaixo da represa na Fazenda Santa Rita.",Characidium sp.,-23.973888,-46.9375,08,11,1999
Brasil,Mato Grosso,Alto Araguaia,MZUSP,41411.0,"Córrego Paraíso, na fazenda Paraíso.",Characidium sp.,-17.316668,-53.233334,08,03,1989
Brasil,Mato Grosso,Juruena,MZUSP,77728.0,"Rio Juruena, cerca de 1 km acima da desembocadura do rio Arinos, alagamento do rio na margem da estrada.",Characidium sp.,-10.433333,-58.333332,26,07,1997
Brasil,Santa Catarina,Joinville,MZUSP,28710.0,Rio Alandif,Characidium sp.,-26.166666,-48.900002,14,11,1984
Brasil,Mato Grosso,S.Ant.do Leverger,MZUSP,4470.0,Açude em Santo Antônio do Leverger.,Characidium sp.,-15.866667,-56.083332,NA,NA,NA
Brasil,Mato Grosso,Sinop,MZUSP,60322.0,"Rio Teles Pires, Ilha do Peixerinho (120 km de Sinop) (1-2.viii.1997).",Characidium sp.,-11.823611,-55.878056,NA,NA,NA
Brasil,Mato Grosso,S.Antonio doLeverger,MZUSP,4456.0,Lagoa em Santo Antonio do Leverger,Characidium sp.,-15.866667,-56.083332,NA,NA,NA
Brasil,Mato Grosso,S.Antônio Leverger,MZUSP,4386.0,"Rio Cuiabá, Santo Antônio do Leverger.",Characidium sp.,-15.866667,-56.083332,NA,NA,NA
Brasil,Sao Paulo,Iporanga,MZUSP,61738.0,"Rio Betari, Nucleo Santana, Petar",Characidium sp.,-24.532499,-48.702499,09,05,2000
Brasil,São Paulo,Iporanga,MZUSP,60109.0,"Rio Soarez (=Águas Claras), Fazenda Águas Claras, estrada Iporanga/Núcleo Casa de Pedra.",Characidium sp.,-24.553888,-48.601665,03,04,1999
Brasil,São Paulo,Itanhaém,MZUSP,84943.0,"Rio Mambu, na ponte sobre tubos de concreto, Fazenda Mambu.",Characidium sp.,-24.18,-46.78,05,08,2004
Brasil,São Paulo,Corumbataí,MZUSP,26975.0,Lagoa junto a boca do córrego do Machadinho,Characidium sp.,-22.233334,-47.616665,05,12,1963
Brasil,São Paulo,Corumbataí,MZUSP,19456.0,Lagoa marginal do rio Corumbataí.,Characidium sp.,-22.233334,-47.616665,NA,NA,NA
Brasil,São Paulo,Corumbataí,MZUSP,19495.0,Rio Corumbataí,Characidium sp.,-22.233334,-47.616665,13,10,1963
Brasil,São Paulo,Corumbataí,MZUSP,19502.0,Águas extravazadas do rio Corumbataí.,Characidium sp.,-22.233334,-47.616665,02,11,1963
Brasil,São Paulo,Corumbataí,MZUSP,19493.0,Lagoa 'Ponte Seca',Characidium sp.,-22.233334,-47.616665,12,10,1963
Brasil,São Paulo,Pirassununga,MZUSP,26986.0,"Rio Mogi Guaçu, Emas (Topava).",Characidium sp.,-21.916666,-47.383335,22,10,1963
Brasil,São Paulo,Apiaí,MZUSP,54975.0,"Riacho formador do rio Iporanga, dentro da Mineradora Oxical.",Characidium sp.,-24.411667,-48.656944,04,04,1999
Brasil,São Paulo,Corumbataí,MZUSP,19564.0,Rio Corumbataí,Characidium sp.,-22.233334,-47.616665,20,04,1964
Brasil,São Paulo,Corumbataí,MZUSP,19561.0,Lagoa da Ponte Seca.,Characidium sp.,-22.233334,-47.616665,20,04,1964
Brasil,Minas Gerais,Manga/Montalvânia,MZUSP,54715.0,"Rio Calindó em Pedra Pedra, divisa entre Manga e Montalvânia.",Characidium sp.,-14.594722,-44.148888,15,07,1993
Brasil,São Paulo,Corumbataí,MZUSP,19518.0,Córrego do Pinheiro.,Characidium sp.,-22.233334,-47.616665,11,02,1964
Brasil,São Paulo,Corumbataí,MZUSP,19505.0,"Córrego do Matadouro, 3 km de Corumbataí.",Characidium sp.,-22.233334,-47.616665,24,12,1963
Brasil,Rio Grande do Sul,São Leopoldo,MZUSP,19713.0,Rio dos Sinos,Characidium sp.,-29.75,-51.166668,05,11,1966
Brasil,Santa Catarina,Porto União,MZUSP,41805.0,Rio Iguaçu.,Characidium sp.,-26.2381,-51.0783,06,05,1989
Brazil.,São Paulo.,Bertioga.,MZUSP,81063.0,unspecified,Characidium sp.,-23.8544,-46.1386,01,05,1998
Brasil,São Paulo,Ibiúna,MZUSP,74671.0,"Córrego afl. Rio Bonito, Afl. Rio Juquiá na Cachoeira do França, na estr. terra para Ibúna, PE.Jurupará",Characidium sp.,-23.957222,-47.264721,19,10,2001
Brasil,Goiás,Iaciara,MZUSP,40532.0,"Ribeirão Macambira, junto à ponte na GO-112.",Characidium sp.,-14.166667,-46.650002,14,09,1988
Brasil,São Paulo,Juquitiba,MZUSP,35316.0,"Ribeirão dos Carmos, km 324 da BR-116.",Characidium sp.,-23.916666,-47.066666,03,08,1985
Brasil,Mato Grosso do Sul,NA,MZUSP,26979.0,"Lagoa na boca do córrego do Abrigo, barragem de Jupiá.",Characidium sp.,-20.75,-51.616665,28,12,1966
Brasil,Goiás,São Domingos,MZUSP,40636.0,"Ribeirão Macaco, afluente do rio São Domingos, fazenda Colinas.",Characidium sp.,-13.4,-46.316666,15,09,1988
Brasil,Santa Catarina,Joinville,MZUSP,20503.0,"Rio Cubatão, perto de Joinville.",Characidium sp.,-26.166666,-48.900002,08,11,1974
Brasil,Mato Grosso do Sul,Três Lagoas,MZUSP,19725.0,"Várzea na margem esquerda do rio Sucuriu, fazenda Santa Luzia.",Characidium sp.,-20.466667,-52,30,12,1966
Brasil,Paraná,Sete Quedas,MZUSP,42646.0,Rio Paraná.,Characidium sp.,-24.049999,-54.233334,02,12,1978
Brasil,Paraná,Foz do Iguaçu,MZUSP,74751.0,Rio Tamanduá,Characidium sp.,-25.5478,-54.5881,01,12,1978
Brasil,Minas Gerais,Moeda,MZUSP,37155.0,"Ribeirao afluente do rio Paraopeba, Pedra Vermelha, km 10 da BR 040",Characidium sp.,-20.333334,-44.033333,08,02,1987
Brasil,Mato Grosso,Itiquira,MZUSP,25251.0,"Lagoas Internas do sistema Piquiri-Itiquira, Fazenda Sto Antônio do Paraíso, 24-29.x.1978.",Characidium sp.,-17.200001,-54.150002,NA,NA,NA
Brasil,Rio Grande do Norte,Taipu,MZUSP,68959.0,Rio Ceara-Mirim,Characidium sp.,-5.62167,-35.5967,15,10,2000
Brasil,Rio Grande do Sul,São Leopoldo,MZUSP,19712.0,Rio dos Sinos,Characidium sp.,-29.7603,-51.1472,01,10,1966
Brasil,Goiás,Flores de Goiás,MZUSP,40460.0,"Poço da Gandaia (lagoa marginal do rio Paranã), Fazenda Olho D'Água, 11-12.ix.1988.",Characidium sp.,-14.433333,-47.049999,NA,NA,NA
Brasil,Rio Grande do Norte,Macaiba,MZUSP,68965.0,Rio Pitimbu,Characidium sp.,-5.85833,-35.3539,18,02,2000
Brasil,Goiás,Flores de Goiás,MZUSP,40370.0,"Rio Macacos (também Macaquinhos) afl. margem direita rio Parana, fazenda Fortaleza.",Characidium sp.,-14.433333,-47.049999,10,09,1988
Brasil,Goiás,Alvorada de Goiás,MZUSP,40515.0,"Riacho afl. rio Corrente, na estrada GO-236, 15 km de Alvorada de Goiás.",Characidium sp.,-14.5,-46.549999,13,09,1988
Brasil,Goiás,Flores de Goiás,MZUSP,40503.0,"Riacho afl. margem direita rio Santa Maria, na estrada GO 236, 22 km de Flores de Goiás.",Characidium sp.,-14.433333,-46.049999,13,09,1988
Brasil,São Paulo,Capão Bonito,MZUSP,55014.0,"Rio da Cidreira, Fazenda Intervales.",Characidium sp.,-24,-48.34,18,08,1991
Brasil,Mato Grosso do Sul,Coxim,MZUSP,28557.0,"Rio Taquari, junto à cidade de Coxim.",Characidium sp.,-18.5,-54.75,NA,NA,NA
Brasil,Paraná,Adrianópolis,MZUSP,60227.0,"Rio Pardo, localidade de Córrego do Franco, próximo à fóz do Córrego do Franco.",Characidium sp.,-24.798611,-48.551388,22,03,2000
Brasil,Bahia,São Desidério,MZUSP,58937.0,"Rio Galheiros, afl. Rio Grande, localidade de Estiva.",Characidium sp.,-12.491667,-45.201946,08,07,1998
Brasil,Paraná,Morretes,MZUSP,28400.0,Rio Marumbi.,Characidium sp.,-25.450001,-48.849998,NA,NA,NA
Brasil,Bahia,Mucuri,MZUSP,51789.0,"Rio Mucuri, entre estuário e a cidade de Argôlo.",Characidium sp.,-18.1,-39.533333,18,10,1991
Brasil,Goiás,Galheiros,MZUSP,40647.0,"Córrego na faz. Aroeira, afl. riacho Seco, povoado de Vazante, 25 km de Galheiros.",Characidium sp.,-13.366667,-46.400002,19,09,1988
Brasil,Goiás,Cavalcante,MZUSP,40804.0,"Riacho afl. do córrego Ave Maria, na sede da faz. Sto. Antonio, 14 km ao norte de Cavalcante.",Characidium sp.,-13.8,-47.450001,06,01,1989
Brasil,Goiás,Cavalcante,MZUSP,40796.0,"Atoleiro afl. do córrego Ave Maria, faz. Sto. Antonio, 14 km ao norte de Cavalcante.",Characidium sp.,-13.8,-47.450001,06,01,1989
Brasil,São paulo,Pariquera-Açu,MZUSP,55165.0,"Rio Pariquera-Mirim, na estr. Pariquera-Açu/Iguape (SP-222).",Characidium sp.,-24.716667,-47.816666,26,10,1998
Brasil,Goiás,São Domingos,MZUSP,40642.0,"Ribeirão Vermelho, afl. Rio Galheiros, na GO 362, 12 km ao Norte de São Domingos.",Characidium sp.,-13.366667,-46.349998,19,09,1988
Brasil,Goiás,Nova Roma,MZUSP,40753.0,"Rio das Pedras, afluente do rio Parana, povoado de Sao Teodoro",Characidium sp.,-13.75,-46.883335,26,09,1988
Brasil,Goiás,São Domingos,MZUSP,40628.0,"Ribeirao da Angélica, acima e na entrada da caverna da Angélica, Sao Domingos",Characidium sp.,-13.4,-46.316666,18,09,1988
Brasil,Goiás,Cavalcante,MZUSP,40791.0,Córrego a 1 km ao norte de Cavalcante.,Characidium sp.,-13.8,-47.450001,05,01,1989
Brasil,Tocantins,P.Alegredo Tocantins,MZUSP,83901.0,Rio Manuel Alves da Natividade em frente a cidade de Porto Alegre do Tocantins,Characidium sp.,-11.611389,-47.044167,14,11,2002
Brasil,Minas Gerais,Montes Claros,MZUSP,47458.0,"Rio Verde, entre Francisco Sá e Montes Claros.",Characidium sp.,-16.733334,-43.849998,23,07,1994
Brasil,São Paulo,Itanhaém,MZUSP,88063.0,"Rio Iguapeú, na Vila Loty, na saída do km 315 da rodovia Padre Manuel da Nóbrega.",Characidium sp.,-24.18,-46.78,08,08,2005
Brasil,Espírito Santo,Ibatiba,MZUSP,41740.0,"Rio São João II, ponte na BR-262.",Characidium sp.,-20.4,-41.416668,06,09,1989
Brasil,Minas Gerais,Uberlândia,MZUSP,59271.0,"Ribeirão Mandaguari, bacia do rio Araguari.",Characidium sp.,-18.9186,-48.2772,NA,NA,NA
Brasil,Mato Grosso,Itiquira,MZUSP,35885.0,"Rio Piquiri, faz. Santo Antônio do Paraíso.",Characidium sp.,-17.200001,-54.150002,03,10,1979
Brasil,Goiás,São Domingos,MZUSP,40890.0,"Lagoa Periódica na Faz. Lagoa, junto à estrada GO-536, a 15 km de São Domingos.",Characidium sp.,-13.4,-46.316666,15,01,1989
Brasil,Tocantins,Arraias,MZUSP,40839.0,Lagoa periódica na confluência dos rios Paranã e Bezerra.,Characidium sp.,-13.283334,-47.416668,11,01,1989
Brasil,Goiás,Flores de Goiás,MZUSP,40942.0,"Rio Macacos, afl. margem direita do rio Paranã, fazenda Fortaleza.",Characidium sp.,-14.433333,-47.049999,22,01,1989
Brasil,São Paulo,Ibiúna,MZUSP,78366.0,"Rio Bonito, afluente do Rio Juquiá na Cachoeira da Fumaça, na estrada de terra para Ibiúna, PE. Jurupará.",Characidium sp.,-23.957222,-47.264721,19,10,2001
Brasil,Mato Grosso,Barra do Garças,MZUSP,74606.0,"Rio Araguaia, Ouro Fino, 30 km a jusante de Barra do Garças(6-7.x.1997).",Characidium sp.,-15.8675,-51.97139,NA,NA,NA
Brasil,Parana,Adrianopolis,MZUSP,71021.0,"Rio Guaracui, afl. Rio Pardo, na estrada para o Parque das Lauraceas.",Characidium sp.,-24.706667,-48.670834,10,08,2001
Brasil,Sao Paulo,Iporanga,MZUSP,61680.0,"Corrego Ouro Grosso, afl. Rio Betari, Petar",Characidium sp.,-24.551666,-48.675556,09,05,2000
Brasil,São Paulo,Apiaí,MZUSP,54911.0,"Córrego Preto, afl. Rio Pilões, estrada para o Núcleo Caboclos (PETAR).",Characidium sp.,-24.314722,-48.5,16,11,1998
Brasil,Sao Paulo,Iporanga,MZUSP,61693.0,"Rio Betari, Nucleo Santana, Petar",Characidium sp.,-24.532499,-48.702499,09,05,2000
Brasil,Sao Paulo,Iporanga,MZUSP,61717.0,"Corrego do Chapeu, afl. do Sumidouro e Corrego Espirito Santo, afl. do Iporanga.",Characidium sp.,-24.433611,-48.584999,10,05,2000
Brasil,Mato Grosso,Nova Olímpia,MZUSP,44320.0,"Arroio cruzando a estr. Tangará da Serra/Barra do Bugres, ca. 13 km ao sul de Nova Olímpia (bacia do rio Paraguai)",Characidium sp.,-14.866667,-57.166668,11,08,1991
Brasil,Mato Grosso,Jangada,MZUSP,44277.0,"Ribeirão Espinheiro, na estrada BR 364 (entre Cuiabá e Jangada), 21 km ao sul de Jangada",Characidium sp.,-15.4,-56.349998,10,08,1991
Brasil,Mato Grosso,Cáceres,MZUSP,44376.0,"Rio Paraguai em Cáceres e arredores, 11-12.viii.1991.",Characidium sp.,-16.066668,-57.683334,NA,NA,NA
Brasil,Mato Grosso,Barra do Bugres,MZUSP,44292.0,"Rio Jauquara em Jauquara (afl. rio dos Pássaros, rio Paraguai)",Characidium sp.,-15.066667,-57.166668,10,08,1991
Brasil,Goiás,Sta. Rita Araguaia,MZUSP,41830.0,"Rio Jacaré, município de Santa Rita do Araguaia",Characidium sp.,-17.333334,-53.200001,22,09,1988
Brasil,São Paulo,Ibiúna,MZUSP,78380.0,"Rio Bonito, afluente do Rio Juquiá na Cachoeira da Fumaça, próximo da Base do Km 8,5 do PE. Jurupará.",Characidium sp.,-23.935833,-47.208057,22,10,2001
Brasil,São Paulo,Barra do Turvo,MZUSP,60196.0,"Ribeirão Fria, afl. do Rio Pardo, na fazanda Fria, Estr. Barra do Turvo-Iporanga.",Characidium sp.,-24.738611,-48.509724,21,03,2000
Brasil,Goiás,São Domingos,MZUSP,40891.0,"Lagoa Periódica na Faz. Lagoa, junto à estrada GO-536, a 15 km de São Domingos.",Characidium sp.,-13.4,-46.316666,15,01,1989
